Class,Amplitude,AndersonDarling,Autocor_length,Beyond1Std,Gskew,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PercentAmplitude,PeriodLS
lpv,0.033,0.8994540000000001,3,0.311475,0.0005,7.900000000000001e-05,0.060528,15.098131,0.0011710000000000002,0.013000000000000001,0.327869,0.002848,0.9553870000000001
lpv,0.01925,0.019375,4,0.28021999999999997,-0.0055,-3e-06,0.143266,13.979555,0.000712,0.006999999999999999,0.395604,0.002003,98.866218
lpv,0.09275,0.601715,4,0.333333,-0.011000000000000001,-7.8e-05,0.075643,14.606,0.003322,0.0325,0.342593,0.007222,64.758459
lpv,0.015,0.000154,9,0.282258,-0.0035,-1e-06,1.2903229999999999,14.059277999999999,0.00055,0.004,0.5040319999999999,0.0014939999999999999,19.983925
lpv,0.1625,0.0,8,0.353333,-0.10099999999999999,-5.9e-05,0.5294300000000001,13.596810000000001,0.006944,0.0585,0.353333,0.017942,763.723931
lpv,0.021,0.008763,1,0.31,0.004,6e-06,0.361842,14.17114,0.000758,0.006999999999999999,0.453333,0.002611,1671.671304
lpv,0.021,0.062932,2,0.286667,-0.0085,-2e-06,0.034171,12.840757,0.000852,0.0065,0.506667,0.00292,14.837766
lpv,0.134,0.007647,4,0.333333,0.038,-3e-06,0.022507,14.420353,0.005079,0.055,0.343333,0.014675,92.12576800000001
lpv,0.024,0.046431,1,0.343333,-0.006999999999999999,2e-06,6.648199000000001,15.309423,0.000817,0.008,0.503333,0.003331,19.074415
rrlyr,0.1505,0.0,1,0.446667,0.004,-3e-06,4.354588,16.653303,0.0057399999999999994,0.0945,0.19,0.010057,0.288966
lpv,0.0195,0.274426,1,0.3,0.0015,2e-06,0.044913999999999996,15.360663,0.000625,0.006,0.426667,0.002018,15.902835000000001
lpv,0.02,0.104424,3,0.273256,0.0005,5e-06,0.38751599999999997,15.143482999999998,0.00062,0.006,0.482558,0.002113,0.9319790000000001
lpv,0.17625,0.19105999999999998,11,0.316832,-0.0305,0.00011899999999999999,0.083022,13.653920999999999,0.006806,0.053,0.267327,0.015452,157.35918
lpv,0.08800000000000001,0.050564,4,0.326667,0.024,-3.6e-05,0.8032130000000001,14.086470000000002,0.003149,0.028999999999999998,0.39,0.009373000000000001,23.110647
lpv,0.01375,0.069094,3,0.302198,0.0085,-5e-06,0.685714,13.783247,0.0005610000000000001,0.005,0.461538,0.002322,190.64844399999998
lpv,0.0185,2.5e-05,1,0.263333,0.005,7.000000000000001e-06,0.11421700000000001,13.547807,0.000663,0.005,0.663333,0.0032479999999999996,10.984404
lpv,0.011000000000000001,0.12756199999999998,2,0.325581,0.0,-2e-06,0.091785,13.471587,0.000463,0.004,0.593023,0.001633,20.927561999999998
ecl,0.055999999999999994,0.00125,1,0.262626,0.001,-2e-06,0.221203,17.999074,0.0017469999999999999,0.018000000000000002,0.673401,0.010112000000000001,0.14838900000000002
lpv,0.035,0.121927,3,0.34,-0.006,-3.1e-05,0.016852000000000002,14.099279999999998,0.001274,0.013000000000000001,0.39,0.003191,319.592644
lpv,0.106,2e-05,5,0.32,-0.063,-4e-05,0.020996,13.493920000000001,0.0041789999999999996,0.032,0.41,0.012175,50.535331
lpv,0.2345,0.0,14,0.35,-0.149,-2.1e-05,0.611621,14.269723,0.008695,0.08199999999999999,0.296667,0.023386,165.53111
dsct,0.397,0.020238,1,0.286667,-0.032,-2.8999999999999997e-05,105.08670500000001,20.003453,0.010381,0.1325,0.55,0.039512,0.082846
rrlyr,0.36175,0.001541,1,0.35461,-0.10099999999999999,0.00016,42.675894,19.06117,0.01126,0.175,0.283688,0.026476,0.5667979999999999
lpv,0.0135,0.141429,3,0.34594600000000003,0.001,-7.000000000000001e-06,0.286841,13.324681,0.000535,0.005,0.362162,0.001276,14.639069000000001
lpv,0.0295,0.011968000000000001,21,0.333333,0.01,-2.6000000000000002e-05,0.732218,14.254513000000001,0.000981,0.009000000000000001,0.44,0.003087,4148.83425
lpv,0.0445,0.0,8,0.31,0.02,-3.5e-05,0.08211900000000001,13.687273000000001,0.001557,0.011000000000000001,0.513333,0.0049689999999999995,4370.83542
lpv,0.19899999999999998,1.1e-05,8,0.356667,0.1365,-8.4e-05,0.648649,13.535476999999998,0.008039,0.081,0.37666700000000003,0.028163999999999998,143.691451
rrlyr,0.20325,0.078452,1,0.391892,0.022000000000000002,-9.9e-05,0.370842,18.858257000000002,0.006312,0.10099999999999999,0.297297,0.016534,0.331367
ecl,0.0455,0.0,7,0.296667,0.0335,-0.000383,4.03863,16.169520000000002,0.001469,0.015,0.383333,0.00433,0.41135299999999997
ecl,0.6045,0.0,1,0.141414,0.8590000000000001,6.6e-05,1.7907110000000002,19.954909,0.014180000000000002,0.11,0.734007,0.07548099999999999,0.706144
lpv,0.0185,0.434493,2,0.23333299999999998,0.0055,-2.4e-05,0.013512999999999999,15.034332999999998,0.000558,0.005,0.466667,0.0018620000000000002,0.083664
lpv,0.1215,7.900000000000001e-05,7,0.366667,-0.054000000000000006,-4.6e-05,4.368932,13.055197,0.004874,0.0425,0.37666700000000003,0.013129,675.321044
lpv,0.017,0.095238,1,0.293333,-0.002,-3e-06,0.009518,15.518977,0.00055,0.005,0.43333299999999997,0.001611,1992.72522
rrlyr,0.37200000000000005,0.00024700000000000004,1,0.37666700000000003,-0.0405,-7.000000000000001e-06,0.567508,19.408257,0.010584999999999999,0.1415,0.366667,0.029854000000000002,0.478786
lpv,0.037000000000000005,0.111171,4,0.33,0.008,-1.4000000000000001e-05,6.296296,13.306123000000001,0.001449,0.013000000000000001,0.383333,0.003833,17.273501
lpv,0.0665,0.0,13,0.4,-0.024,-1e-05,0.5688449999999999,12.95903,0.003091,0.034,0.226667,0.008176000000000001,54.765299
lpv,0.0185,0.932534,2,0.28985500000000003,0.003,-1.3000000000000001e-05,0.039024,14.877811999999999,0.000637,0.006,0.333333,0.0016129999999999999,1.0532979999999998
lpv,0.0165,0.012582,2,0.3,-0.001,1e-06,0.104199,13.491853,0.0005769999999999999,0.005,0.64,0.002594,24.830145
lpv,0.0215,0.12031199999999999,3,0.32,0.0025,-2e-06,1.234568,14.608220000000001,0.000781,0.0075,0.5,0.003149,0.994308
lpv,0.0195,0.0078,3,0.36,-0.003,-1e-06,0.050813,13.70309,0.000772,0.008,0.33,0.002116,1.002546
rrlyr,0.1545,5.2000000000000004e-05,1,0.38,-0.0205,-7.000000000000001e-06,0.209819,18.342863,0.004715,0.07200000000000001,0.293333,0.012126000000000001,0.580263
lpv,0.027000000000000003,0.165351,10,0.31,-0.002,-1.3000000000000001e-05,0.453926,13.44351,0.001085,0.011000000000000001,0.396667,0.0037939999999999996,1181.429107
lpv,0.02225,0.000147,8,0.303867,0.017,1e-05,0.650407,13.394591,0.0008900000000000001,0.008,0.40884000000000004,0.0036590000000000004,667.346985
lpv,0.0655,0.014500999999999998,9,0.303333,0.002,3.7e-05,0.027825,14.57732,0.002252,0.02,0.456667,0.0059689999999999995,0.987775
rrlyr,0.19399999999999998,0.005943,1,0.331081,0.069,-4e-06,6.2139370000000005,18.259276999999997,0.006148,0.0875,0.277027,0.018076,0.5493779999999999
lpv,0.107,0.0,29,0.336667,-0.106,-0.000325,0.366077,14.338867,0.0041340000000000005,0.038,0.4,0.013798,126.28708700000001
ecl,0.0605,0.0,1,0.197987,0.0265,-1.8e-05,9.114583,17.772215,0.002215,0.022000000000000002,0.765101,0.011931,0.9967389999999999
lpv,0.0315,0.588072,2,0.3,-0.003,-2e-06,0.17961400000000002,14.81649,0.001045,0.01,0.43,0.00324,28.218897
lpv,0.067,0.056809000000000005,3,0.367347,0.016,-1.1e-05,0.024503,11.952592,0.003039,0.0295,0.28571399999999997,0.007489,37.901348999999996
lpv,0.0255,0.028548,4,0.323333,-0.0055,1.1e-05,0.6247699999999999,15.751217,0.000814,0.008,0.443333,0.002539,270.87242799999996
lpv,0.0315,0.10448299999999999,3,0.28,0.0105,4e-06,0.230503,14.963563,0.001013,0.01,0.486667,0.003475,228.970687
lpv,0.09275,0.0,11,0.263889,0.1015,0.000795,0.064171,14.153832999999999,0.0038090000000000003,0.024,0.47222200000000003,0.010509000000000001,267.146976
rrlyr,0.33225,0.0,1,0.371681,-0.36200000000000004,4e-06,0.338418,16.579124,0.01192,0.125,0.371681,0.035897000000000005,0.443431
lpv,0.15625,0.004789,16,0.345794,-0.07200000000000001,-0.000194,0.018302000000000002,14.270083999999999,0.005797,0.067,0.27102800000000005,0.014844,793.170686
ecl,0.237,0.0,2,0.26,0.228,0.000322,19.67943,17.933320000000002,0.007333,0.08900000000000001,0.31,0.022297,0.15495799999999998
lpv,0.14525,2e-06,6,0.380952,0.078,0.000175,0.034749,14.098457000000002,0.00642,0.07200000000000001,0.209524,0.014481,0.988966
lpv,0.017,0.023802,3,0.305556,0.011000000000000001,-1e-05,0.178571,13.179438000000001,0.000822,0.008,0.49305600000000005,0.0034909999999999997,0.99116
lpv,0.026000000000000002,0.7192810000000001,4,0.32,-0.004,-1.8e-05,0.25993299999999997,13.57005,0.0009880000000000002,0.009000000000000001,0.436667,0.003095,4338.27714
rrlyr,0.3645,0.07725900000000001,1,0.32,0.073,5e-06,0.548901,19.900607,0.009448,0.1425,0.386667,0.026483999999999997,0.341327
lpv,0.021,0.007978,4,0.276667,0.0025,6e-06,0.37957199999999996,15.08106,0.000657,0.006,0.473333,0.001989,778.921903
lpv,0.0125,0.070111,5,0.36,-0.0005,2e-06,0.45300100000000004,15.4169,0.000437,0.004,0.51,0.001362,18.177678
rrlyr,0.2135,0.029707,1,0.418803,-0.0205,1.6e-05,0.163082,15.917385000000001,0.007972,0.10099999999999999,0.264957,0.016515000000000002,0.599974
lpv,0.09,0.776327,3,0.32381,0.0045,-2.7000000000000002e-05,0.016239,13.664342999999999,0.003668,0.036000000000000004,0.304762,0.009807999999999999,87.417433
lpv,0.052000000000000005,0.362804,4,0.293333,-0.011000000000000001,-4e-06,0.179533,15.426043,0.001761,0.0175,0.563333,0.006644,1.001206
lpv,0.052000000000000005,0.062252999999999996,3,0.37,-0.006,-8e-06,0.395928,13.345737,0.001979,0.02,0.37,0.005769,28.722787
lpv,0.02025,0.00236,1,0.256684,0.002,1e-06,0.24615399999999998,15.855642000000001,0.000608,0.005,0.5882350000000001,0.002271,0.5566939999999999
lpv,0.05,2.6000000000000002e-05,4,0.27,0.0295,-8e-06,0.013378999999999999,14.794863000000001,0.0016239999999999998,0.015,0.44,0.005543,487.66903099999996
rrlyr,0.27975,0.31029,1,0.327434,-0.0825,-5.9999999999999995e-05,1.563687,17.538982,0.008584999999999999,0.102,0.353982,0.021700999999999998,0.5319520000000001
cep,0.3025,0.0,1,0.37333299999999997,-0.2215,-7.8e-05,2.9266240000000003,15.761327,0.011563,0.135,0.246667,0.026751999999999998,2.3692580000000003
lpv,0.067,0.212457,4,0.348485,-0.009000000000000001,1.4999999999999999e-05,0.990099,13.545085999999998,0.002416,0.023,0.358586,0.006644,795.211151
lpv,0.025,0.128664,2,0.303333,-0.008,-2e-06,0.087681,14.863553,0.00084,0.008,0.47,0.003095,1548.950991
lpv,0.0415,0.036610000000000004,5,0.35,-0.002,-2.9999999999999997e-05,2.768166,14.883547,0.0015,0.015,0.43,0.0044340000000000004,2028.19908
lpv,0.892,0.0,16,0.41,-0.10099999999999999,-0.000192,2.010724,13.734773,0.038261,0.4685,0.156667,0.07377,273.500148
lpv,0.128,1e-05,4,0.333333,0.036000000000000004,-1.4999999999999999e-05,0.752688,13.08426,0.004755,0.034,0.456667,0.012542,378.78790699999996
lpv,0.016,0.25597,2,0.308725,0.001,-8e-06,0.31948899999999997,14.616456,0.0005780000000000001,0.006,0.369128,0.001779,382.296874
rrlyr,0.391,0.000377,1,0.394366,-0.23399999999999999,0.001025,0.988123,18.882113,0.012052,0.146,0.338028,0.0282,0.508466
lpv,0.025,0.0037,4,0.306667,-0.004,-1.1e-05,0.805153,13.43128,0.0009279999999999999,0.0075,0.473333,0.0032380000000000004,15.390578
lpv,0.017,0.076223,1,0.343066,0.006,-1.2e-05,0.153005,15.384204,0.0005650000000000001,0.006,0.40146,0.001755,0.9448409999999999
ecl,0.20800000000000002,2.4e-05,1,0.243333,0.055,-4e-06,0.283991,19.2862,0.005229,0.0565,0.646667,0.020537,1.223051
lpv,0.071,5.1e-05,6,0.29,0.003,-2.6000000000000002e-05,2.702703,14.670467000000002,0.0022789999999999998,0.0175,0.51,0.00692,508.15921900000006
rrlyr,0.18899999999999997,0.170629,1,0.305556,0.062,0.000144,0.489071,18.7125,0.0051259999999999995,0.0625,0.375,0.012518000000000001,0.308557
lpv,0.01625,0.196113,2,0.342657,-0.003,6e-06,0.16528900000000002,15.482014000000001,0.000573,0.006,0.37762199999999996,0.001486,35.995399
rrlyr,0.207,0.355881,1,0.37234,0.055,4.8e-05,0.98487,16.957447,0.0068709999999999995,0.0865,0.276596,0.015194999999999998,0.593296
lpv,0.02675,0.296078,4,0.338624,0.001,2.5e-05,0.11700799999999999,15.075201000000002,0.000959,0.009000000000000001,0.44444399999999995,0.002587,16.384952
rrlyr,0.3025,0.0,1,0.366667,-0.24600000000000002,-5e-06,2.234741,15.757017000000001,0.010879999999999999,0.107,0.32,0.034762,0.5182829999999999
lpv,0.0165,0.224964,2,0.346667,0.003,2e-06,0.621572,15.295193,0.000549,0.006,0.406667,0.0016350000000000002,13.991663
lpv,0.0265,0.207261,3,0.306667,0.002,-4e-06,0.034883,15.037692999999999,0.000849,0.008,0.42,0.002328,768.568207
lpv,0.02525,0.071311,2,0.28571399999999997,-0.0035,2.3e-05,0.013007,14.197464000000002,0.0009019999999999999,0.0075,0.464286,0.002817,0.19927999999999998
lpv,0.09300000000000001,0.006111999999999999,10,0.35,0.002,-1.8e-05,0.265406,13.887517,0.003654,0.039,0.323333,0.009646,513.160599
lpv,0.0295,1e-06,1,0.31,0.012,7.000000000000001e-06,0.28571399999999997,14.481887,0.0010019999999999999,0.008,0.44,0.0033840000000000003,0.996664
lpv,0.11,0.117272,6,0.356667,0.0005,-6.4e-05,0.162146,13.590679999999999,0.00435,0.0385,0.403333,0.011626000000000001,501.33453
lpv,0.013000000000000001,0.213536,2,0.313131,0.001,-3e-06,0.009222,12.470535,0.000516,0.004,0.43434300000000003,0.001524,0.9266200000000001
lpv,0.1135,0.4749,6,0.3,0.017,-1.9e-05,0.323529,13.70735,0.004013,0.0365,0.426667,0.011491,0.9959379999999999
lpv,0.03875,0.221489,3,0.314815,-0.0055,-2.3e-05,0.076711,13.217806,0.0014529999999999999,0.011000000000000001,0.425926,0.003556,26.900887
lpv,0.016,0.017478,2,0.287129,-0.0075,-3e-06,0.14873599999999998,14.212860999999998,0.000588,0.005,0.455446,0.00197,37.360649
lpv,0.013999999999999999,0.214065,1,0.30814,0.001,-5e-06,0.324594,15.892512,0.00044800000000000005,0.005,0.331395,0.0013210000000000001,0.168692
lpv,0.016,0.022535,6,0.28,0.006,4e-06,0.640478,15.458260000000001,0.000533,0.005,0.516667,0.002329,109.519049
lpv,0.102,8e-06,15,0.37333299999999997,0.0385,-5.1e-05,0.166436,13.804732999999999,0.004059,0.0405,0.266667,0.01105,410.952341
ecl,0.015,0.075415,3,0.278523,0.001,9.300000000000001e-05,2.234138,14.728866,0.000518,0.005,0.483221,0.0019010000000000001,0.775091
lpv,0.069,0.6453399999999999,3,0.326667,0.005,-2e-05,0.17152699999999999,13.779893,0.002559,0.024,0.406667,0.00704,33.231459
lpv,0.2375,0.001948,5,0.32222199999999995,0.14400000000000002,5e-05,0.04753,13.515544,0.009515000000000001,0.0785,0.311111,0.023423,134.67076799999998
lpv,0.19899999999999998,0.0,10,0.386667,-0.049,5e-05,0.318269,14.569457,0.00763,0.09699999999999999,0.23,0.017285,94.466347
lpv,0.095,0.0,12,0.34,0.062,-2e-05,0.014362,14.64585,0.0035159999999999996,0.0335,0.343333,0.010011,434.64579100000003
lpv,0.0175,0.052121,3,0.346667,-0.001,-2e-06,0.952775,15.274842999999999,0.000596,0.006999999999999999,0.413333,0.001768,0.953816
lpv,0.043,0.0,8,0.166667,-0.028999999999999998,-6.8e-05,1.9558790000000001,14.953970000000002,0.001251,0.01,0.65,0.0056159999999999995,269.27504
lpv,0.02125,0.143148,3,0.375691,-0.0075,-1.1e-05,0.645393,13.504435999999998,0.000843,0.006999999999999999,0.441989,0.003036,19.488997
lpv,0.015,0.040177,1,0.263333,-0.003,-3e-06,0.859599,15.118063000000001,0.000469,0.005,0.496667,0.0016539999999999999,382.944664
NonVar,0.027000000000000003,0.185754,1,0.273333,0.0065,1.3000000000000001e-05,2.036819,16.883757,0.000837,0.009000000000000001,0.563333,0.003139,0.5011479999999999
lpv,0.034,0.018181,2,0.33,0.01,2e-06,0.012785,14.835417000000001,0.001261,0.013000000000000001,0.34,0.003573,27.573932
lpv,0.025,0.866698,3,0.313333,-0.003,7.000000000000001e-06,0.180115,14.975407,0.000868,0.009000000000000001,0.486667,0.0031379999999999997,0.997497
lpv,0.1215,0.43876499999999996,3,0.314286,0.0605,-3.7e-05,0.016656,13.865267000000001,0.0045320000000000004,0.043,0.352381,0.013784000000000001,64.168116
t2cep,0.258,0.0,2,0.303333,0.16,-2.3e-05,1.499659,16.291297,0.010251,0.1235,0.216667,0.024174,4.07504
lpv,0.1715,0.0,32,0.401198,-0.08199999999999999,-0.000488,1.158828,14.174635,0.007773,0.08800000000000001,0.149701,0.015624,245.664397
ecl,0.2845,0.0,1,0.1,0.4785,1e-06,0.295234,16.850189999999998,0.008103,0.034,0.753333,0.035591000000000005,1.551407
lpv,0.017,0.059042,1,0.276667,0.0025,-1e-06,0.396254,15.113233,0.0005480000000000001,0.005,0.533333,0.0019190000000000001,14.360917
lpv,0.361,0.0,15,0.366667,0.057999999999999996,-2.8999999999999997e-05,0.332349,13.973243,0.014675,0.138,0.293333,0.030610000000000002,266.365964
rrlyr,0.4485,0.0,2,0.366667,-0.172,3e-06,99.14285699999999,18.715863,0.012963999999999998,0.1795,0.343333,0.036125,0.6245930000000001
lpv,0.0145,0.038711,2,0.296667,0.0045,4e-06,1.010101,14.368986999999999,0.000526,0.0045,0.513333,0.0019140000000000001,0.996532
cep,0.0895,0.0,3,0.406667,-0.0685,-5e-06,0.89717,16.314947,0.0036560000000000004,0.0405,0.196667,0.008541,0.9831120000000001
lpv,0.024,0.000869,5,0.323333,-0.009000000000000001,-5e-06,0.78125,14.691047,0.00091,0.009000000000000001,0.426667,0.0033350000000000003,26.797983000000002
cep,0.0875,0.0,2,0.44,0.019,3e-06,4.432133,17.093067,0.00309,0.046,0.25,0.0070810000000000005,1.070993
lpv,0.015,0.29970399999999997,3,0.3,0.001,-7.000000000000001e-06,0.145507,13.201543,0.000573,0.005,0.443333,0.001591,0.9974729999999999
lpv,0.0265,0.672367,4,0.294964,0.002,-5e-06,0.13292,13.840511,0.0008849999999999999,0.008,0.388489,0.002529,178.73941200000002
lpv,0.08275,0.002848,5,0.342466,-0.048,-0.00019099999999999998,0.48916800000000005,13.351807999999998,0.0034579999999999997,0.033,0.273973,0.008308,667.133925
lpv,0.0345,0.226528,2,0.276667,-0.002,3e-06,0.185598,13.244573,0.001256,0.011000000000000001,0.453333,0.003851,29.875689
lpv,0.022000000000000002,0.040208,2,0.326667,0.0,2e-06,0.35524,15.181693,0.000684,0.006,0.556667,0.002437,1110.013158
lpv,0.02125,0.058289999999999995,3,0.347222,-0.008,-2.7000000000000002e-05,0.039928,14.946569,0.000775,0.008,0.388889,0.002007,24.735955999999998
ecl,0.0975,0.0,13,0.243333,0.12300000000000001,-1.1e-05,0.11822200000000001,17.113443,0.0034240000000000004,0.023,0.553333,0.010941,1.001526
NonVar,0.026000000000000002,0.393586,1,0.32106999999999997,-0.001,2.3e-05,1.9469029999999998,16.715358,0.000811,0.009000000000000001,0.498328,0.00335,953.39594
lpv,0.0345,0.005531,2,0.27350399999999997,0.016,-5e-06,0.015092,13.207026,0.001158,0.006999999999999999,0.538462,0.0038619999999999995,2.061614
lpv,0.01625,0.017547999999999998,1,0.295775,0.009000000000000001,7.000000000000001e-06,0.25561799999999996,13.237576999999998,0.0006129999999999999,0.005,0.464789,0.002191,1.0387790000000001
ecl,0.2185,0.0,1,0.230769,0.14,0.0,0.28613,18.876749,0.006031,0.057,0.675585,0.027788,0.873547
lpv,0.016,0.0,60,0.35,0.0,-0.002468,3.7166089999999996,13.147203,0.000721,0.006999999999999999,0.35,0.00213,15.356354999999999
lpv,0.03975,0.21620100000000003,2,0.363636,-0.021,-7.8e-05,0.02808,12.843273,0.001959,0.0205,0.136364,0.004009,0.47902100000000003
ecl,0.147,0.0,3,0.366667,0.0975,0.00124,7.911683999999999,16.459882999999998,0.005645000000000001,0.0745,0.17666700000000002,0.012835,0.177043
lpv,0.042,6e-06,3,0.25,0.031,-4.7e-05,0.014697,12.50051,0.001732,0.0135,0.41,0.0054020000000000006,33.279364
lpv,0.027999999999999997,0.551126,8,0.29,-0.0025,-6e-06,0.012431999999999999,15.552117,0.000927,0.01,0.43,0.0027010000000000003,237.53469700000002
lpv,0.1655,0.0007480000000000001,8,0.33,-0.046,6e-06,0.078426,13.30066,0.006441,0.064,0.253333,0.015330000000000002,488.262403
ecl,0.507,0.0,1,0.11111099999999999,0.9620000000000001,2e-06,0.6108,18.007566,0.013411000000000001,0.05,0.838384,0.067723,1.350472
lpv,0.02,0.286206,2,0.283333,0.001,-3e-06,0.22010300000000002,14.608260000000001,0.0006889999999999999,0.006999999999999999,0.476667,0.002464,1581.183075
lpv,0.0145,0.397206,3,0.35,0.0,-5e-06,0.077569,13.715437,0.000533,0.0055,0.403333,0.001786,186.516597
lpv,0.16899999999999998,0.39571999999999996,7,0.31,0.040999999999999995,2.3e-05,0.019234,14.197263000000001,0.006184,0.064,0.386667,0.017471,106.456778
lpv,0.3085,0.0,28,0.19,0.326,-0.000169,1.232877,15.071167,0.010803,0.0865,0.39,0.032853,957.391105
lpv,0.0215,0.005809,3,0.323333,-0.006,1e-05,0.039899000000000004,13.834013,0.0008029999999999999,0.0075,0.42,0.0031079999999999997,1215.179364
cep,0.35100000000000003,0.0,2,0.453333,-0.389,-1.6e-05,16.7713,16.826273,0.012457,0.14,0.24,0.035626,1.196628
lpv,0.02,0.149006,3,0.336667,0.0045,-3e-06,0.018340000000000002,14.798932999999998,0.000731,0.0075,0.416667,0.002534,21.86819
lpv,0.013999999999999999,0.440434,3,0.32,-0.001,-9e-06,0.597015,13.816353,0.000541,0.005,0.453333,0.001737,2286.067905
lpv,0.0185,0.144448,3,0.353333,-0.002,-3e-06,8.196721,15.229629999999998,0.0006519999999999999,0.006999999999999999,0.396667,0.0018390000000000001,0.506587
lpv,0.023,0.43076000000000003,4,0.254902,-0.0095,-9e-06,0.156919,12.441353,0.000953,0.008,0.323529,0.002893,64.968202
lpv,0.0225,0.36440300000000003,1,0.296667,-0.0005,7.000000000000001e-06,0.359631,15.02317,0.000791,0.008,0.456667,0.003062,19.822894
lpv,0.033,0.069325,2,0.326667,0.006,4e-06,0.55269,12.7669,0.001256,0.01,0.49,0.0038380000000000003,437.08354199999997
lpv,1.0455,0.0,15,0.416667,0.504,4.5e-05,1.540659,12.718983,0.043193,0.469,0.25,0.10718499999999999,193.585747
